Question,Answer,Retrieval_Time,Chain_Time
What is the typical three-year full-time or four-year course duration with a placement mode of study offered by this institution's Computing BSc (Hons) program at Clifton Campus?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: 100% of our BSc (Hons) Computing (FT) students were in work or further study 15 months after graduation (Graduate Outcomes Survey 2020/21)

96% of BSc (Hons) Computing (FT) students were positive about the academic support on their course (NSS2023)

What you’ll study on Computer Science and Mathematics BSc (Hons): We are in the process of a digital revolution. The way we interact with the world around us is changing at supersonic speed, and mathematicians and computer scientists are at the forefront of this cutting edge technology – spotting

Can students go on placement even if they are on the full-time course? What about funding? Yes, all students are encouraged and supported to find placements. If a student on a full-time course completes a placement year, they will then be moved onto the sandwich course and be able to graduate with

What you’ll study on the Computer Science Masters MComp (Hons) course: This course combines undergraduate and postgraduate content and is designed to cover computer science foundation subjects and then build on this foundation with postgraduate level material in the final year. You will acquire the
QUESTION: What is the typical three-year full-time or four-year course duration with a placement mode of study offered by this institution's Computing BSc (Hons) program at Clifton Campus?
Helpful Answer: [/INST]
The typical duration for the full-time BSc (Hons) Computing program at Nottingham Trent University's Clifton Campus is three years. However, if a student chooses to complete a placement year, the total duration would extend to four years. This is known as the ""sandwich"" course, where students spend one year on a work placement and the remaining three years studying.",0.012443304061889648,2.239518404006958
Where's the location for the BSc (Hons) Computing course with a duration of 3-4 years and hands-on work at Clifton?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: 100% of our BSc (Hons) Computing (FT) students were in work or further study 15 months after graduation (Graduate Outcomes Survey 2020/21)

96% of BSc (Hons) Computing (FT) students were positive about the academic support on their course (NSS2023)

The Computer Science - Artificial Intelligence BSc (Hons) course is aimed at students who are interested and inspired by the new AI technologies and want to work to become a leader in meeting the challenges posed by AI and big data.  This course will support students with a broad range of skills

Computer Science - Artificial Intelligence (with foundation year) BSc (Hons) is aimed at students who are interested and inspired by the new AI technologies and want to work to become a leader in meeting the challenges posed by AI and big data.  This course will support students with a broad range

Text:

The course leader for Cyber Security BSc (Hons) is Dr. Jon Robinson, who is a Principal Lecturer with the Department of Computer Science at Nottingham Trent University.
QUESTION: Where's the location for the BSc (Hons) Computing course with a duration of 3-4 years and hands-on work at Clifton?
Helpful Answer: [/INST]
The BSc (Hons) Computing course with a duration of 3-4 years and hands-on work can be found at the Clifton Campus of Nottingham Trent University.",0.012126922607421875,1.2082741260528564
 What is the typical UCAS tariff points range for an undergraduate level course in Cyber Security?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Metadata: Cyber Security (with foundation year) BSc (Hons)

Text:

Level(s) of Study: Undergraduate

Typical Offer: 72 UCAS tariff points

UCAS Code(s): I130 (full-time)

Metadata: Cyber Security BSc (Hons)

Text:

Level(s) of Study: Undergraduate

Typical Offer: 104 - 112 UCAS tariff points

UCAS Code(s): I120 (full-time); I121 (sandwich)

What you’ll study on the Computer Science Masters MComp (Hons) course: This course combines undergraduate and postgraduate content and is designed to cover computer science foundation subjects and then build on this foundation with postgraduate level material in the final year. You will acquire the

Metadata: Computing (with foundation year) BSc (Hons)

Text:

Level(s) of Study: Undergraduate

Typical Offer: 72 UCAS tariff points

UCAS Code(s): I101
QUESTION:  What is the typical UCAS tariff points range for an undergraduate level course in Cyber Security?
Helpful Answer: [/INST]
The typical UCAS tariff points range for an undergraduate level course in Cyber Security at Nottingham Trent University is between 72 to 112 points. However, please note that specific courses may have different requirements. For instance, the Cyber Security (with foundation year) BSc (Hons) typically requires 72 points, while the standard Cyber Security BSc (Hons) requires 104 to 112 points. It's always best to check the specific details for each course on our website or contact our admissions team for more information.",0.0117034912109375,3.166393518447876
 What is the typical UCAS tariff points range for an undergraduate Mathematics with Data Science BSc (Hons) course?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Metadata: Mathematics with Data Science (with foundation year) BSc (Hons)

Text:

Level(s) of Study: Undergraduate

Typical Offer: 72 UCAS tariff points

UCAS Code(s): G122 (full-time)

Metadata: Mathematics with Data Science BSc (Hons)

Text:

Level(s) of Study: Undergraduate

Typical Offer: 112 - 120 UCAS tariff points

UCAS Code(s): G120 (full-time); G121 (sandwich)

We offer BSc (Hons) Data Science (with foundation year) which you can apply for if you don't meet the entry criteria for this course.



Metadata: Data Science (with foundation year) BSc (Hons)

Text:

Level(s) of Study: Undergraduate

Typical Offer: 72 UCAS tariff points

UCAS Code(s): I126

Metadata: Computer Science and Mathematics BSc (Hons)

Text:

Level(s) of Study: Undergraduate

Typical Offer: 112 - 120 UCAS tariff points

UCAS Code(s): 350Z (full-time); GG4C (sandwich)
QUESTION:  What is the typical UCAS tariff points range for an undergraduate Mathematics with Data Science BSc (Hons) course?
Helpful Answer: [/INST]
The typical UCAS tariff points range for an undergraduate Mathematics with Data Science BSc (Hons) course at Nottingham Trent University is between 72 and 120 points. However, please note that this range may vary depending on the specific requirements of the course and individual circumstances. For more detailed information, I would recommend visiting our website or contacting our admissions team directly.",0.012093067169189453,2.2447450160980225
 What are the names of the members in the Cyber Security Research Group led by Dr. Ali Sadiq?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: The Cyber Security Research Group (CSRG) is led by Dr. Ali Sadiq. Members of the Cyber Security Research Group (CSRG) include, Dr. Omprakash Kaiwartya, Tawfik Al-Hadhrami, Dr. Dr. Nemitari Ajienka, Dr. Xiaoqi Ma, Dr. Colin Wilmott, Dr. Alexandros Konios, Dr. Richard Otuka, Dr. Adnan Kiani, John

The Cyber Security Research Group (CSRG) is a dynamic team of seasoned professionals dedicated to researching and implementing effective solutions to safeguard against cyber threats. The Cyber Security Research Group is led by Dr. Ali Sadiq.



Source: Facilities

Metadata: Facilities

Text:

The Cognitive Computing and Brain Informatics Research Group (CCBI) is led by Dr. Mufti Mahmud. Associated members of the Cognitive Computing and Brain Informatics Research Group (CCBI) include Dr Isibor Kennedy Ihianle, Alicia Falcon Caro, Dr. Kayode Owa, Dr Ahmet Omurtag, Professor Alex Sumich,

Electrical Engineering, Ilam University, Iran





Source:  CSRG

Metadata: Introduction

Text: 

Cyber Security Research Group (CSRG)

Unit(s) of assessment: Computer Science and Informatics

School: School of Science and Technology

About the Cyber Security Research Group (CSRG)
QUESTION:  What are the names of the members in the Cyber Security Research Group led by Dr. Ali Sadiq?
Helpful Answer: [/INST]
Dr. Omprakash Kaiwartya, Tawfik Al-Hadhrami, Dr. Dr. Nemitari Ajienka, Dr. Xiaoqi Ma, Dr. Colin Wilmott, Dr. Alexandros Konios, Dr. Richard Otuka, Dr. Adnan Kiani, John",0.012224912643432617,1.9031567573547363
 Who are the key team members involved in the Cyber Security Research Group (CSRG)?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Electrical Engineering, Ilam University, Iran





Source:  CSRG

Metadata: Introduction

Text: 

Cyber Security Research Group (CSRG)

Unit(s) of assessment: Computer Science and Informatics

School: School of Science and Technology

About the Cyber Security Research Group (CSRG)

The Cyber Security Research Group (CSRG) is a dynamic team of seasoned professionals dedicated to researching and implementing effective solutions to safeguard against cyber threats. The Cyber Security Research Group is led by Dr. Ali Sadiq.



Source: Facilities

Metadata: Facilities

Text:

The Cyber Security Research Group (CSRG) is led by Dr. Ali Sadiq. Members of the Cyber Security Research Group (CSRG) include, Dr. Omprakash Kaiwartya, Tawfik Al-Hadhrami, Dr. Dr. Nemitari Ajienka, Dr. Xiaoqi Ma, Dr. Colin Wilmott, Dr. Alexandros Konios, Dr. Richard Otuka, Dr. Adnan Kiani, John

The Cyber Security Research Group (CSRG) is a dynamic team of seasoned professionals dedicated to researching and implementing effective solutions to safeguard against cyber threats.
QUESTION:  Who are the key team members involved in the Cyber Security Research Group (CSRG)?
Helpful Answer: [/INST]
The key team members involved in the Cyber Security Research Group (CSRG) are Dr. Ali Sadiq, Dr. Omprakash Kaiwartya, Tawfik Al-Hadhrami, Dr. Nemitari Ajienka, Dr. Xiaoqi Ma, Dr. Colin Wilmott, Dr. Alexandros Konios, Dr. Richard Otuka, Dr. Adnan Kiani, and John.",0.011463403701782227,2.4645466804504395
 Who are the members of the Cyber Security Research Group (CSRG)?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Electrical Engineering, Ilam University, Iran





Source:  CSRG

Metadata: Introduction

Text: 

Cyber Security Research Group (CSRG)

Unit(s) of assessment: Computer Science and Informatics

School: School of Science and Technology

About the Cyber Security Research Group (CSRG)

Metadata: Partners and Collaborators of Cyber Security Research Group (CSRG)

Text:

The Cyber Security Research Group (CSRG) is led by Dr. Ali Sadiq. Members of the Cyber Security Research Group (CSRG) include, Dr. Omprakash Kaiwartya, Tawfik Al-Hadhrami, Dr. Dr. Nemitari Ajienka, Dr. Xiaoqi Ma, Dr. Colin Wilmott, Dr. Alexandros Konios, Dr. Richard Otuka, Dr. Adnan Kiani, John

Cyber Security Research Group (CSRG) has collaborated with Ofgem, Innovate UK, UCL, National Grid, University of Warwick, National Cyber Security Centre NCSC, De Montfort University, Cyber Security Centre, Catapult Company, University of Ha'il, Saudi Arabia, Taibah University, Saudi Arabia, Horiba
QUESTION:  Who are the members of the Cyber Security Research Group (CSRG)?
Helpful Answer: [/INST]
The members of the Cyber Security Research Group (CSRG) include Dr. Ali Sadiq, Dr. Omprakash Kaiwartya, Tawfik Al-Hadhrami, Dr. Dr. Nemitari Ajienka, Dr. Xiaoqi Ma, Dr. Colin Wilmott, Dr. Alexandros Konios, Dr. Richard Otuka, Dr. Adnan Kiani, and John.",0.011286020278930664,2.4969165325164795
 What are the recommended options for car travelers to reach Nottingham Trent University's Clifton Campus without purchasing a parking permit?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Blue badge holders: There are accessible parking spaces available to blue badge holders on the Clifton Campus. All our accessible parking spaces can be found on our Clifton Campus map. Please contact the car parking team to request accessible parking access for all campuses to be added to your

Source: Transport and parking information for NTU students travelling to our Clifton campus

Metadata: Travelling to Nottingham Trent University by car

Text:

Clifton is a village near the city of Nottingham. For complete road directions from anywhere in the UK, see our directions to NTU webpage. The Clifton Campus postcode is NG11 8NS. If you intend to travel to the Clifton Campus by car, and are not entitled to purchase a parking permit, we recommended

At all other times, students without a valid parking permit can park in the student car park. They can gain entry via the Main Entrance using their student card. Students must park in the student car park only. Our parking permit scheme ensures the students with the greatest need are able to park
QUESTION:  What are the recommended options for car travelers to reach Nottingham Trent University's Clifton Campus without purchasing a parking permit?
Helpful Answer: [/INST]
If you are traveling to Nottingham Trent University's Clifton Campus by car and are not entitled to purchase a parking permit, we recommend parking in the student car park at all other times. Students can gain entry via the Main Entrance using their student card. However, please note that students must park in the student car park only. Our parking permit scheme ensures that students with the greatest need are able to park. Alternatively, if you have a blue badge, there are accessible parking spaces available to blue badge holders on the Clifton Campus. These spaces can be found on our Clifton Campus map. To request accessible parking access for all campuses, please contact the car parking team.",0.012481927871704102,3.753915786743164
 What are some convenient transportation options available for travelling between campuses in Nottingham?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: The city centre boasts a convenient tram system and an award-winning bus network. You’ll also find train and coach stations, making travelling further afield easy.

What are the options for accomodation? Many first year students opt to live in university halls, which are large, self-catering residences. This is a good way to meet other people and makes budgeting easier as utility bills are usually included. However, larger residences don’t suit everyone.

What are the main differences between school or college and university? Teaching and learning can feel different at university, and we are committed to supporting students through this transition. School or further education colleges have a structured timetable and learning is closely monitored,

Blue badge holders: There are accessible parking spaces available to blue badge holders on the Clifton Campus. All our accessible parking spaces can be found on our Clifton Campus map. Please contact the car parking team to request accessible parking access for all campuses to be added to your
QUESTION:  What are some convenient transportation options available for travelling between campuses in Nottingham?
Helpful Answer: [/INST]
At Nottingham Trent University (NTU), there are several convenient transportation options available for traveling between campuses. These include:

1. Tram System: The city center boasts a convenient tram system that connects various parts of Nottingham, including NTU's City and Clifton Campuses.

2. Bus Network: NTU is served by an award-winning bus network, making it easy to travel around the city.

3. Train Stations: Nottingham has multiple train stations, such as Nottingham Railway Station and Beeston Railway Station, which provide connections to other cities and towns in the UK.

4. Coach Stations: There are coach stations located throughout Nottingham, offering services to various destinations across the country.

5. Walking and Cycling: Both walking and cycling are viable options for shorter distances between NTU's campuses, with dedicated cycle lanes and pedestrian paths available throughout the city.",0.011879444122314453,5.060621738433838
 What notable art installation can be found in Nottingham's city centre that features stunning reflective surfaces?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Nottingham is a city built on culture. Here, art galleries break all the rules, cinemas are independent, and music is loud. From Anish Kapoor’s stunning Sky Mirror to funky murals and the bold architecture that frames the Lace Market, there is something to inspire everyone.

The city centre boasts a convenient tram system and an award-winning bus network. You’ll also find train and coach stations, making travelling further afield easy.

and be able to graduate with a sandwich degree. The Student Loans Company may provide a Tuition Fee Loan, and more information can be found on the UK Government website. If you have specific questions on funding, then we recommend that you speak to Nottingham Trent's ""Student Money"" Team.

Usually students will live with their friendship groups. They may begin to look for accommodation by November/December in first year. One useful tool is Unipol which can be found at unipol.org.uk. This is a website that advertises rental properties and allows tenants to rate the landlords
QUESTION:  What notable art installation can be found in Nottingham's city centre that features stunning reflective surfaces?
Helpful Answer: [/INST]
Answer: Anish Kapoor's Sky Mirror can be found in Nottingham's city centre. It is a notable art installation featuring stunning reflective surfaces.",0.012089729309082031,1.0669701099395752
"What are some of the top shopping destinations in Nottingham, including both modern retail centers and unique local shops?","
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Nottingham is consistently ranked as one of the top shopping destinations in the UK.There’s the stylish stores of Victoria Centre shopping centre, high street favourites around Old Market Square and vintage gems in Hockley.

and to adapt them for the real-world problems at both local and global scales.

for IT, for both CITP and partial CEng registration. The course puts theory into practice through skills development relevant to the modern world, in particular, the use of artificial intelligence (AI), machine learning and cognitive computing in an increasing number of industry sectors. It offers

implement robust, efficient, quality software. You will then develop the knowledge and skills needed to face new technological and ethical challenges associated to the emerging new intelligent systems, and to adapt them for the real-world problems at both local and global scales.
QUESTION: What are some of the top shopping destinations in Nottingham, including both modern retail centers and unique local shops?
Helpful Answer: [/INST]
Some of the top shopping destinations in Nottingham include:
1. Victoria Centre - This is a stylish shopping center located in the heart of the city, offering a wide range of high street favorites, restaurants, and cinemas.
2. Old Market Square - Surrounding the Old Market Square, you'll find various high street brands, independent boutiques, and cafes.
3. Hockley - Known for its vibrant atmosphere, Hockley is home to many vintage gems, quirky independent shops, and unique eateries.
4. Intu Broadmarsh - Another popular shopping destination with a mix of high street stores, restaurants, and a cinema.
5. The Cornerhouse - A department store offering fashion, beauty, homeware, and more, located on the corner of Trinity Square.",0.012091398239135742,4.379279851913452
 What role does the CertifAIEd framework play in Nottingham Trent University's Department of Computer Science's approach to teaching and researching Artificial Intelligence?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Welcome to the Department of Computer Science at NTU (Nottingham Trent University). The department combines internationally significant research with an outstanding record for teaching excellence. Our state-of-the-art facilities and career-focused approach to course design provide the right

Nottingham Trent University (NTU) has a strong commitment to building ethical considerations in both research and teaching especially in Artificial Intelligence. Alongside impactful research and teaching in AI the department of computer science has entered an agreement with the Institute of

Research groups	 	 	 

There are four research groups within the Department of Computer Science at Nottingham Trent University.

with the Institute of Electrical and Electronics Engineers Standards Association (IEEE SA), to work closely and act as the regional hub for AI Ethics based on their framework for AI Ethics.  IEEE SA’s AI Ethics framework or “CertifAIEd” is utilised in teaching and benchmarking department’s research
QUESTION:  What role does the CertifAIEd framework play in Nottingham Trent University's Department of Computer Science's approach to teaching and researching Artificial Intelligence?
Helpful Answer: [/INST]
The CertifAIEd framework plays a significant role in Nottingham Trent University's Department of Computer Science's approach to teaching and researching Artificial Intelligence. This framework, developed by the Institute of Electrical and Electronics Engineers Standards Association (IEEE SA), is utilized in teaching to ensure ethical considerations are integrated into the curriculum. Additionally, it serves as a benchmark for evaluating the department's research in AI ethics. As part of an agreement between NTU and IEEE SA, the university acts as the regional hub for AI Ethics based on the CertifAIEd framework.",0.012295007705688477,3.2212917804718018
" What steps has Nottingham Trent University's Department of Computer Science taken to demonstrate their commitment to AI ethics, and how do they collaborate with the Institute of Electrical and Electronics Engineers Standards Association (IEEE SA) in this regard?","
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: with the Institute of Electrical and Electronics Engineers Standards Association (IEEE SA), to work closely and act as the regional hub for AI Ethics based on their framework for AI Ethics.  IEEE SA’s AI Ethics framework or “CertifAIEd” is utilised in teaching and benchmarking department’s research

Nottingham Trent University (NTU) has a strong commitment to building ethical considerations in both research and teaching especially in Artificial Intelligence. Alongside impactful research and teaching in AI the department of computer science has entered an agreement with the Institute of

Trent University, and the Department of Computer Science here at Nottingham Trent University. Ask me any question and I will do my best to help you. If you want to know more about this chatbot, speak to Dr. Jordan Bird who can give you more information.

terms of their software and hardware infrastructure. Based on this you will learn how to manage such systems as a system administrator specialising in ensuring security. Your knowledge will be further developed to give you a good appreciation of security issues and the steps organisations need to
QUESTION:  What steps has Nottingham Trent University's Department of Computer Science taken to demonstrate their commitment to AI ethics, and how do they collaborate with the Institute of Electrical and Electronics Engineers Standards Association (IEEE SA) in this regard?
Helpful Answer: [/INST]
Nottingham Trent University's Department of Computer Science has demonstrated their commitment to AI ethics through several key steps. Firstly, they have integrated the Institute of Electrical and Electronics Engineers Standards Association (IEEE SA)'s AI Ethics framework, known as ""CertifAIEd"", into their teaching and research. This framework provides a comprehensive guide for ethical considerations in AI development and use.

Secondly, the department has established themselves as the regional hub for AI Ethics based on this framework. This means they act as a central point for collaboration and discussion around AI Ethics within the region.

Lastly, they have entered into an agreement with IEEE SA to work closely together, further strengthening their commitment to AI Ethics. This collaboration allows them to utilize IEEE SA's resources and expertise in AI Ethics, ensuring their research and teaching remain at the forefront of ethical AI practices.",0.013824462890625,4.769525766372681
 What types of Computer Science courses related to Cyber Security are offered by NTU's Department of Computer Science?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Source: Different Types of Computer Science courses at NTU

Metadata: The types of courses we offer

Text:

NTU’s Department of Computer Science offers many different types of Computer Science course. These include: Computer Science - MComp (Hons), Computer Science - BSc (Hons), Computer Science (Games Technology) - BSc (Hons), Computer Science (with foundation year) - BSc (Hons), Computer Science -

What is the difference between MComp Computer Science and BSc Computer Science? MComp computer Science is an integrated Master's course. It includes one extra year of study after the completion of the BSc degree.

Text:

The course leader for Cyber Security BSc (Hons) is Dr. Jon Robinson, who is a Principal Lecturer with the Department of Computer Science at Nottingham Trent University.
QUESTION:  What types of Computer Science courses related to Cyber Security are offered by NTU's Department of Computer Science?
Helpful Answer: [/INST]
NTU's Department of Computer Science offers a Computer Science (Cyber Security) - BSc (Hons) course. This course is led by Dr. Jon Robinson, who is a Principal Lecturer within the department.",0.011867523193359375,1.366342544555664
Which CS course at NTU covers cyber security?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: CyberMIND: An AI-based platform helping cyber security professionals to detect, predict and manage stress. Showing cyber professionals and cyber teams how to reduce and manage stress levels. Improving your resilience and wellbeing helping you manage cyber crime from a position of strength.

measures – all with plenty of opportunities to test your solutions in our industry-standard facilities. Building on a solid foundation covering network and system technologies, this course covers the core knowledge and skills needed to protect businesses against security threats. You will develop a

Source: AI ethics and safety at NTU

Metadata: AI ethics and safety at NTU

Text:

working groups including vehicular communication for EV charging management, cyber security of charging infrastructure, and data analytics for cyber risk prediction.
QUESTION: Which CS course at NTU covers cyber security?
Helpful Answer: [/INST]
The Computer Science course at Nottingham Trent University that covers cyber security is the one that builds on a solid foundation covering network and system technologies, and covers the core knowledge and skills needed to protect businesses against security threats. This course also includes working groups such as vehicular communication for EV charging management, cyber security of charging infrastructure, and data analytics for cyber risk prediction.",0.011807441711425781,1.9609956741333008
