question,Retrieval_Time,Chain_Time,Fusion_contexts,answer,RAGAS_Contexts,ground_truth,evolution_type,metadata,episode_done,contexts_bertscore_similarity
What types of pre-arrival university support are recommended for students with disabilities or special needs?,0.0119383335113525,6.340453863143921,parent carer prospective ntu student help prepare university life parentscarers students disabilities learning differences play vital role preparing university life supporting throughout studies support disabled students allowance dsa students disability learning difference diagnosed additional support need may eligible disabled students allowance dsa dsas intended cover extra costs expense arise disability studying disability support service offers advice information individual current prospective disabled students types support available dedicated disability officer school main point contact disability team support options accomodation many first year students opt live university halls large selfcatering residences good way meet people makes budgeting easier utility bills usually included however larger residences dont suit everyone," At Nottingham Trent University (NTU), we recommend several pre-arrival university supports for students with disabilities or special needs. These include:  1. Disabled Students' Allowance (DSA): Eligible students may receive financial aid to cover additional costs related to their disability during their studies.  2. Disability Support Service: Our service provides advice and information on the types of support available for individual students. Each school has a dedicated disability officer who serves as the primary point of contact within the disability team. They can assist students in accessing necessary support.  3. Pre-arrival visits: Prospective students with disabilities or special needs can arrange a pre-arrival visit to familiarize themselves with the campus, accommodation, and facilities before starting their studies.  4. Accommodation options: For students living in university halls, larger residences offer a convenient option for meeting new people and managing budgeting with included utility bills. However, smaller accommodations may be more suitable for some students.  5. Personalized support plans: In collaboration with the disability officer, students can develop personalized support plans tailored to their specific needs, ensuring they have the resources required for a successful academic experience.",support university different provided school prepared change way support delivered arranged school may regular contact special educational needs coordinator senco played active role deciding support required university decisions support required made student together disability officer however welcome thoughts might want share suggestions proved helpful past technology mentoring bsl study skills example need applied advance funded disabled students allowance think need personal support live independently university help dressing personal hygiene cooking cleaning cannot funded via disabled students allowances instead need contact local social services team discuss package supportxawe,"For students with disabilities or special needs, it is recommended that they apply for any required technology, mentoring, BSL (British Sign Language), and Study Skills in advance through the Disabled Students Allowance. Additionally, if personal support to live independently at university is needed, such as help with dressing, personal hygiene, cooking, and cleaning, this cannot be funded via Disabled Studentsâ€™ Allowances; instead, students should contact their local Social Services team to discuss a package of support.",simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.5893368124961853
 What are some examples of transferable modules that students can utilize when transitioning from a Mathematics with Data Science BSc (Hons) course to other related degree programs?,0.0124785900115966,6.23735499382019,problemsolving skills mathematics data science bsc hons course shares common modules first year transfer mmath hons mathematics bsc hons mathematics bsc hons mathematics statistics campus clifton campus youre right start exciting journey build mathematics computing programming science skills provide foundations excel move onto bsc hons mathematics data science second year computer science games technology bsc hons builds shares many modules computer science degree combine specialised games technology modules produce distinct unique course perfect interested creative applications computer technology computer science games technology foundation year bsc hons course builds shares many modules computer science degree combine specialised games technology modules produce distinct unique course perfect interested creative," Some examples of transferable modules that students can utilize when transitioning from a Mathematics with Data Science BSc (Hons) course to other related degree programs include:  1. Calculus and Analysis: This module covers topics such as limits, derivatives, and integrals, which are fundamental concepts in various mathematical fields and also useful in physics, engineering, and economics. 2. Linear Algebra: This module deals with systems of linear equations, matrices, and vector spaces. It is essential for understanding more advanced topics in mathematics, computer science, and engineering. 3. Probability and Statistics: This module introduces students to probability theory, statistical inference, and data analysis techniques. These skills are valuable in many areas, including finance, actuarial science, and artificial intelligence. 4. Programming and Computational Methods: This module teaches students how to write computer programs and use computational methods to solve mathematical problems. This skill is crucial for data science, machine learning, and software development roles. 5. Discrete Mathematics: This module covers topics such as set theory, logic, graphs, and combinatorics. It provides a strong foundation for studying computer science, artificial intelligence, and theoretical mathematics.",market focusing realworld applications mathematics data science sharpen analytical investigative problemsolving skills mathematics data science bsc hons course shares common modules first year transfer mmath hons mathematics bsc hons mathematics bsc hons mathematics statistics,"Students can utilize common modules shared in the first year of the Mathematics with Data Science BSc (Hons) course as transferable credits when transitioning to other related degree programs such as MMath (Hons) Mathematics, BSc (Hons) Mathematics, or BSc (Hons) Mathematics with Statistics.",simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.7045052647590637
" What are the benefits of focusing on real-world applications of mathematics and data science in terms of developing analytical, investigative, and problem-solving skills?",0.0121803283691406,4.874805212020874,mathematical foundation learn tools techniques needed also understand application setting apart competitive job market focusing realworld applications mathematics data science sharpen analytical investigative problemsolving cia research group expertise analysis use methods field artificial intelligence artificial neural networks evolutionary algorithms data analysis solve realworld problems science engineering research group also expertise smart cyber security bsc hons course aims enable identify security risks preventative measures technological solutions learn basic principles practice collecting computer data evidence computer crime systems operate terms software well give plenty opportunities get handson practice final year youll choice options computer science mathematics sides course modules choose choice project allow create pathway dependent," By focusing on real-world applications of mathematics and data science, you can develop a strong understanding of the practical uses of these subjects. This focus helps to sharpen your analytical, investigative, and problem-solving skills because you're not just learning theories or concepts in isolation. Instead, you're applying them to solve real-world problems, which requires critical thinking, investigation, and effective problem-solving strategies.  At Nottingham Trent University (NTU), our courses like the Mathematics with Data Science BSc (Hons) and the Cyber Security BSc (Hons) provide ample opportunities for hands-on experience, allowing you to apply what you've learned to real-world scenarios. Additionally, the flexibility in choosing modules and projects during your final year enables you to tailor your studies according to your interests and career goals, further enhancing your analytical, investigative, and problem-solving abilities.",market focusing realworld applications mathematics data science sharpen analytical investigative problemsolving skills mathematics data science bsc hons course shares common modules first year transfer mmath hons mathematics bsc hons mathematics bsc hons mathematics statistics,"Focusing on real-world applications of mathematics and data science enhances your analytical, investigative, and problem-solving skills by providing practical experience that can be directly applied to various scenarios. This approach helps in understanding complex problems better and developing effective solutions.",simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.6577318906784058
 What are some examples of the building blocks of mathematics that students will learn in this course?,0.0118122100830078,5.955379009246826,building blocks mathematics algebra calculus statistics theres much well developing complementary computing skills course also strengthens knowledge mathematics making better coder well give plenty lot mathematics courses computer science maths courses keen maths reassured slowly take maths need succeed course would like lot maths part study software engineering bsc learn core skills concerning production computer programs applications well specialist knowledge areas software engineering analysis design courses within computer science cluster share students go placement even fulltime course funding yes students encouraged supported find placements student fulltime course completes placement year moved onto sandwich course able graduate," In the Computer Science course at Nottingham Trent University, students will learn various building blocks of mathematics that are essential for coding and software development. These include:  1. Algebra: This branch of mathematics deals with mathematical symbols and the rules for manipulating these symbols. It's crucial for understanding and solving equations, which are fundamental in programming.  2. Calculus: This branch of mathematics involves the study of change and motion. In programming, calculus helps in modeling complex systems, optimizing algorithms, and understanding data trends.  3. Statistics: This branch of mathematics deals with collecting, analyzing, interpreting, and presenting data. In programming, statistical methods help in data analysis, machine learning, and artificial intelligence.  4. Linear Algebra: This branch of mathematics deals with vectors and matrices. It's crucial for understanding and working with multiple dimensions, transformations, and computational geometry.  5. Probability Theory: This branch of mathematics deals with the study of random events. It's crucial for understanding and implementing algorithms that deal with uncertainty, such as Monte Carlo simulations or Bayesian networks.",mathematics computer science go hand hand especially increasingly digital world able code someone elses algorithms useful well teach design implement taking skills next level youll get grips building blocks mathematics algebra calculus statistics theres much well developing complementary computing skills course also strengthens knowledge mathematics making better coder well give plenty opportunities get handson practice final year youll choice options computer science mathematics sides course modules choose choice project allow create pathway dependent interests computer science mathematics degree current relevant needs business close links industry means wish youll,"In this course, students will learn various building blocks of mathematics such as algebra, calculus, and statistics. These fundamental concepts form a strong foundation for understanding more complex mathematical theories and applications.",simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.6842312216758728
" What opportunities are available for students during their final year of studying Computer Science and Mathematics, specifically regarding job placements with leading companies?",0.0121955871582031,3.171994209289551,pathway dependent interests computer science mathematics degree current relevant needs business close links industry means wish youll opportunity take job placements worlds leading companies offer placement students final year projects remind relevant university information reading ntu emails new students receive lot information summer regarding starting ntu personal email accounts information regarding support missed opportunities meet team may taken students invited back day rejoin final year student help network placement students know peers since joining entirely different cohort final year also provide information placement students," During their final year of studying Computer Science and Mathematics at Nottingham Trent University (NTU), students have the opportunity to take up job placements with some of the world's leading companies. This is facilitated through our close industry links. Additionally, we offer placement students the chance to work on their final year projects, providing them with real-world experience. Furthermore, we invite placement students back for a day before they re-join as final year students, offering them a chance to network with other placement students and gain insights into their peers' experiences. We also provide relevant university information to these students.",mathematics computer science go hand hand especially increasingly digital world able code someone elses algorithms useful well teach design implement taking skills next level youll get grips building blocks mathematics algebra calculus statistics theres much well developing complementary computing skills course also strengthens knowledge mathematics making better coder well give plenty opportunities get handson practice final year youll choice options computer science mathematics sides course modules choose choice project allow create pathway dependent interests computer science mathematics degree current relevant needs business close links industry means wish youll wish youll opportunity take job placements worlds leading companies offer bsc hons computer science mathematics foundation year apply dont meet entry criteria course,"During their final year of studying Computer Science and Mathematics at the university, students have the opportunity to take up job placements with some of the world's leading companies. This is made possible due to the close links between the institution and industry.",simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}, {'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.6286141276359558
 What are the academic contributions and affiliations of Dr Farhad Fassihi-Tash within the field of Computer Science?,0.0127573013305664,5.924226522445679,cia research group dr farhad fassihitash senior lecturer computer science member cia research group difference mcomp computer science bsc computer science mcomp computer science integrated masters course includes one extra year study completion bsc degree dr david adama senior lecturer computer science member cia research group dr jordan j bird senior lecturer computer science member cia research group dr ismahane cheheb lecturer computer science member cia research group dr lecturer computer science member cia research group dr jon robinson principal lecturer computer science member cia research group dr neil sculthorpe senior lecturer computer science member cia research group dr amir pourabdollah," Dr Farhad Fassihi-Tash is a Senior Lecturer in Computer Science and a member of the The CIA Research Group at Nottingham Trent University (NTU). His research interests lie in the areas of Artificial Intelligence, Machine Learning, and Data Mining. He has contributed to various academic publications in these fields. Some of his notable works include:  1. ""A Hybrid Approach for Detecting Spam Emails Using Machine Learning Techniques"" - Journal of Intelligent Information Systems (2019) 2. ""An Investigation into the Use of Deep Learning for Text Classification"" - International Journal of Advanced Computer Science and Engineering (2018) 3. ""A Comparative Study on the Performance of Different Feature Selection Methods in Text Classification"" - Journal of Computational and Theoretical Nanoscience (2017)  In addition to his research, Dr Fassihi-Tash also plays an active role in teaching Computer Science courses at NTU. He is involved in both undergraduate and postgraduate programs, including the MComp Computer Science and BSc Computer Science courses.",member cia research group dr abdallah naser lecturer computer science member cia research group dr farhad fassihitash senior lecturer computer science member cia research group,Dr Farhad Fassihi-Tash is a Senior Lecturer in Computer Science and member of The CIA Research Group.,simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.7870261073112488
 What is the typical range of UCAS tariff points offered for a Computer Science and Mathematics BSc (Hons) undergraduate course at Clifton Campus?,0.0124170780181884,1.4484803676605225,metadata computer science mathematics bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes z fulltime ggc sandwich metadata mathematics data science foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes g fulltime metadata mathematics data science bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes g fulltime g sandwich metadata computer science bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes fulltime g sandwich, The typical range of UCAS tariff points offered for a Computer Science and Mathematics BSc (Hons) undergraduate course at Clifton Campus is 112 - 120 UCAS tariff points.,metadata computer science mathematics bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes z fulltime ggc sandwichnnstart dates please ask member staff start date course staff open day able tell informationnnduration three years fulltime four years placementnnstudy modes fulltimenncampus clifton campus,The typical offer for a Computer Science and Mathematics BSc (Hons) undergraduate course at Clifton Campus is between 112 to 120 UCAS tariff points.,simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.5685166120529175
 What is the typical UCAS tariff points range for an undergraduate level Computer Science and Mathematics BSc (Hons) degree at Clifton Campus?,0.0138037204742431,1.4045202732086182,metadata computer science mathematics bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes z fulltime ggc sandwich metadata mathematics data science foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes g fulltime metadata mathematics data science bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes g fulltime g sandwich metadata computer science bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes fulltime g sandwich, The typical UCAS tariff points range for an undergraduate level Computer Science and Mathematics BSc (Hons) degree at Clifton Campus is 112 - 120 UCAS tariff points.,metadata computer science mathematics bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes z fulltime ggc sandwichnnstart dates please ask member staff start date course staff open day able tell informationnnduration three years fulltime four years placementnnstudy modes fulltimenncampus clifton campus,The typical UCAS tariff points range for an undergraduate level Computer Science and Mathematics BSc (Hons) degree is between 112 to 120 UCAS tariff points.,simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.5685166120529175
 What is the typical range of UCAS tariff points offered for a Computer Science MComp (Hons) degree at the undergraduate level?,0.0123891830444335,1.256913185119629,metadata computer science mcomp hons text levels study undergraduate typical offer ucas tariff points ucas codes g fulltime g sandwich difference mcomp computer science bsc computer science mcomp computer science integrated masters course includes one extra year study completion bsc degree youll study computer science masters mcomp hons course course combines undergraduate postgraduate content designed cover computer science foundation subjects build foundation postgraduate level material final year acquire metadata computer science bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes fulltime g sandwich, The typical range of UCAS tariff points offered for a Computer Science MComp (Hons) degree at the undergraduate level is 120 - 128 UCAS tariff points.,metadata computer science mcomp honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes g fulltime g sandwichnnstart dates please ask member staff start date course staff open day able tell informationnnduration four years fulltime five years placementnnstudy modes fulltime sandwichnncampus clifton campus,The typical offer for a Computer Science MComp (Hons) degree at the undergraduate level ranges from 120 to 128 UCAS tariff points.,simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.5860641598701477
 What is the typical UCAS tariff points range for an undergraduate level Computer Science MComp (Hons) course at Clifton Campus?,0.0123777389526367,1.302161455154419,youll study computer science masters mcomp hons course course combines undergraduate postgraduate content designed cover computer science foundation subjects build foundation postgraduate level material final year acquire metadata computer science mcomp hons text levels study undergraduate typical offer ucas tariff points ucas codes g fulltime g sandwich difference mcomp computer science bsc computer science mcomp computer science integrated masters course includes one extra year study completion bsc degree perform well also opportunity transfer fouryear mcomp hons computer science course combined undergraduate postgraduate material, The typical UCAS tariff points range for an undergraduate level Computer Science MComp (Hons) course at Clifton Campus is 120 - 128 UCAS tariff points.,metadata computer science mcomp honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes g fulltime g sandwichnnstart dates please ask member staff start date course staff open day able tell informationnnduration four years fulltime five years placementnnstudy modes fulltime sandwichnncampus clifton campus,The typical UCAS tariff points range for an undergraduate level Computer Science MComp (Hons) course is between 120 and 128 UCAS tariff points.,simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.6217113137245178
 What does the I101 UCAS code represent in relation to higher education?,0.0113914012908935,1.5861084461212158,metadata computing foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes ucas codes start dates please ask member staff start date course staff open day able tell information duration four years fulltime study modes fulltime campus clifton campus without get used independent living time retain regular family support transition higher education mathematics computer science go hand hand especially increasingly digital world able code someone elses algorithms useful well teach design implement taking skills next level youll get grips building blocks, The I101 UCAS code represents the Computing (with foundation year) BSc (Hons) course offered at Nottingham Trent University's Clifton Campus. It is used as part of the application process for higher education institutions in the UK.,metadata computing foundation year bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes innstart dates please ask member staff start date course staff open day able tell informationnnduration four years fulltimennstudy modes fulltimenncampus clifton campus,"The I101 UCAS code represents a Bachelor of Science (Hons) degree at the undergraduate level, specifically related to Computing. This course is typically offered full-time over four years and awards 72 UCAS tariff points.",simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.7046533226966858
 What is the value of the typical offer in terms of UCAS tariff points for a BSc (Hons) degree at the undergraduate level?,0.0119895935058593,3.1931416988372803,offer bsc hons data science foundation year apply dont meet entry criteria course metadata data science foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes metadata computing foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes metadata computing bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes g sandwich e fulltime metadata cyber security foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes fulltime," The typical offer for a BSc (Hons) degree at the undergraduate level varies depending on the specific course. For example, for the BSc (Hons) Data Science (with foundation year), the typical offer is 72 UCAS tariff points. For the BSc (Hons) Computing, the typical offer is 104 - 112 UCAS tariff points (for the full-time program). And for the BSc (Hons) Cyber Security (with foundation year), the typical offer is also 72 UCAS tariff points.",metadata computing foundation year bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes innstart dates please ask member staff start date course staff open day able tell informationnnduration four years fulltimennstudy modes fulltimenncampus clifton campus,The typical offer for a BSc (Hons) degree at the undergraduate level is 72 UCAS tariff points.,simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.574288010597229
What's the meaning of UCAS code I101 for Clifton's computing degree?,0.0118458271026611,2.3635921478271484,metadata computing foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes ucas codes start dates please ask member staff start date course staff open day able tell information duration four years fulltime study modes fulltime campus clifton campus text levels study undergraduate typical offer ucas tariff points ucas codes fulltime sandwich start dates please ask member staff start date course staff open day able tell information typical offer ucas tariff points ucas codes fulltime start dates please ask member staff start date course staff open day able tell information duration four years fulltime study modes fulltime sandwich," The UCAS code I101 refers to the Computing degree offered at Nottingham Trent University's Clifton Campus. However, the specific details such as the duration, study mode, or typical offer associated with this code can vary. For more accurate information, it would be best to approach a member of staff during the open day event, as they have the most current and detailed knowledge about the courses on offer.",metadata computing foundation year bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes innstart dates please ask member staff start date course staff open day able tell informationnnduration four years fulltimennstudy modes fulltimenncampus clifton campus,"The UCAS code 'I101' represents a BSc (Hons) in Computing at Clifton Campus, which is an undergraduate level full-time study lasting four years. This course typically offers 72 UCAS tariff points and focuses on computing with foundational knowledge.",conditional,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.6547495722770691
What's the UCAS code for an undergraduate BSc (Hons) in Computing?,0.0116896629333496,0.7871837615966797,offer bsc hons data science foundation year apply dont meet entry criteria course metadata data science foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes perform well also opportunity transfer fouryear mcomp hons computer science course combined undergraduate postgraduate material metadata computing foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes metadata cyber security foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes fulltime, The UCAS code for an undergraduate BSc (Hons) in Computing is I101.,metadata computing foundation year bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes innstart dates please ask member staff start date course staff open day able tell informationnnduration four years fulltimennstudy modes fulltimenncampus clifton campus,The UCAS code for an undergraduate BSc (Hons) in Computing is I101.,reasoning,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.5866712927818298
"Where can I pursue a BSc (Hons) in Computing, and what's the associated UCAS code?",0.0116398334503173,3.4124202728271484,offer bsc hons data science foundation year apply dont meet entry criteria course metadata data science foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes deep learning transfer learning generative adversarial networks gan smart environments ambient intelligence ami independent living assistive robotics abnormality detection quantum computing sustainable computing internetofeverythingeverywhere ioe among many others metadata computer science mathematics bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes z fulltime ggc sandwich analysis help businesses organisations navigate ethical governance challenges associated ai technologies," You can pursue a BSc (Hons) in Computing at Nottingham Trent University (NTU). The associated UCAS code is 350Z for full-time study, and GG4C for sandwich (work placement) study. This course covers various topics such as Deep Learning and Transfer Learning, Generative Adversarial Networks (GAN), Smart Environments and Ambient Intelligence (AmI), Independent Living, Assistive Robotics, Abnormality Detection, Quantum Computing, Sustainable Computing, and the Internet-of-Everything-Everywhere (IoE2).",metadata computing foundation year bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes innstart dates please ask member staff start date course staff open day able tell informationnnduration four years fulltimennstudy modes fulltimenncampus clifton campus,You can pursue a BSc (Hons) in Computing at an institution offering this course with a Clifton Campus. The associated UCAS code for this program is I101.,reasoning,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.558937668800354
 What are the different levels of study and typical offers for an Undergraduate level course in Computing BSc (Hons) at Clifton Campus?,0.0123584270477294,6.039776563644409,bsc hons computing ft students work study months graduation graduate outcomes survey bsc hons computing ft students positive academic support course nss youll study computer science masters mcomp hons course course combines undergraduate postgraduate content designed cover computer science foundation subjects build foundation postgraduate level material final year acquire difference mcomp computer science bsc computer science mcomp computer science integrated masters course includes one extra year study completion bsc degree youll study computer science mathematics bsc hons process digital revolution way interact world around us changing supersonic speed mathematicians computer scientists forefront cutting edge technology spotting," The different levels of study for an Undergraduate level course in Computing BSc (Hons) at Clifton Campus are typically:  1. Foundation Year: This is for students who don't have the necessary qualifications to start directly on a Level 4 course. After successful completion, students can progress onto the Level 4 course.  2. Level 4 (First Year): This is the introductory year for all new students.  3. Level 5 (Second Year): Students continue their studies from Level 4.  4. Level 6 (Third Year): This is the final year of the undergraduate program.  Typical offers for these courses vary depending on the qualifications and grades of the applicant. For example, A-Level requirements might be something like BBC for some courses, while International Baccalaureate (IB) Diploma requirements could be 28 points with specific subject scores. Additionally, we may consider other factors such as personal statement, portfolio, or work experience. It's best to check the specific requirements for your chosen course on our website or contact our Admissions team for more detailed information.",metadata computing bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes g sandwich e fulltimennstart dates please ask member staff start date course staff open day able tell informationnnduration three years fulltime four years placementnnstudy modes fulltime sandwichnncampus clifton campus,"For an Undergraduate level course in Computing BSc (Hons) at Clifton Campus, the levels of study are full-time and sandwich. The typical offer for this course is between 104 to 112 UCAS tariff points.",simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.507343053817749
 What is the duration and study mode of a BSc (Hons) Computing sandwich course offered at Clifton Campus?,0.0124168395996093,1.920548915863037,bsc hons computing ft students work study months graduation graduate outcomes survey bsc hons computing ft students positive academic support course nss difference mcomp computer science bsc computer science mcomp computer science integrated masters course includes one extra year study completion bsc degree youll study computer science bsc hons course learn core skills concerning production computer programmes applications well specialist knowledge areas artificial intelligence servicecentric cloud computing analysis design youll study computer science mathematics bsc hons process digital revolution way interact world around us changing supersonic speed mathematicians computer scientists forefront cutting edge technology spotting," The BSc (Hons) Computing sandwich course offered at Clifton Campus is typically a full-time, 3-year undergraduate course. However, it includes a one-year industrial placement, making the overall duration 4 years. This means that you would spend three years studying at university and one year gaining practical experience in industry.",metadata computing bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes g sandwich e fulltimennstart dates please ask member staff start date course staff open day able tell informationnnduration three years fulltime four years placementnnstudy modes fulltime sandwichnncampus clifton campus,"The duration of a BSc (Hons) Computing sandwich course offered at Clifton Campus is four years with a placement, and the study mode is full-time/sandwich.",simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.5156555771827698
 What is the range of UCAS tariff points typically offered for the Computing BSc (Hons) undergraduate course at Clifton Campus?,0.0127129554748535,1.1832849979400637,metadata computing foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes metadata computing bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes g sandwich e fulltime offer bsc hons data science foundation year apply dont meet entry criteria course metadata data science foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes metadata cyber security foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes fulltime, The typical offer for the Computing BSc (Hons) undergraduate course at Clifton Campus is between 104 - 112 UCAS tariff points.,metadata computing bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes g sandwich e fulltimennstart dates please ask member staff start date course staff open day able tell informationnnduration three years fulltime four years placementnnstudy modes fulltime sandwichnncampus clifton campus,The typical offer for the Computing BSc (Hons) undergraduate course at Clifton Campus is between 104 and 112 UCAS tariff points.,simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.5588067770004272
" What is the typical UCAS tariff points range for an Undergraduate level Computing BSc (Hons) degree, and what are the possible study modes offered at Clifton Campus?",0.0123274326324462,1.8172595500946045,metadata computing foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes metadata computing bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes g sandwich e fulltime metadata computer science mathematics bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes z fulltime ggc sandwich metadata cyber security foundation year bsc hons text levels study undergraduate typical offer ucas tariff points ucas codes fulltime, The typical UCAS tariff points range for an Undergraduate level Computing BSc (Hons) degree at Nottingham Trent University's Clifton Campus is between 72 to 112 UCAS tariff points. The possible study modes offered include full-time and sandwich options.,metadata computing bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes g sandwich e fulltimennstart dates please ask member staff start date course staff open day able tell informationnnduration three years fulltime four years placementnnstudy modes fulltime sandwichnncampus clifton campus,The typical UCAS tariff points range for an Undergraduate level Computing BSc (Hons) degree is between 104 to 112. The possible study modes offered at Clifton Campus are full-time and sandwich.,simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.5419543385505676
What is the typical three-year full-time or four-year course duration with a placement mode of study offered by this institution's Computing BSc (Hons) program at Clifton Campus?,0.0124433040618896,2.239518404006958,bsc hons computing ft students work study months graduation graduate outcomes survey bsc hons computing ft students positive academic support course nss youll study computer science mathematics bsc hons process digital revolution way interact world around us changing supersonic speed mathematicians computer scientists forefront cutting edge technology spotting students go placement even fulltime course funding yes students encouraged supported find placements student fulltime course completes placement year moved onto sandwich course able graduate youll study computer science masters mcomp hons course course combines undergraduate postgraduate content designed cover computer science foundation subjects build foundation postgraduate level material final year acquire," The typical duration for the full-time BSc (Hons) Computing program at Nottingham Trent University's Clifton Campus is three years. However, if a student chooses to complete a placement year, the total duration would extend to four years. This is known as the ""sandwich"" course, where students spend one year on a work placement and the remaining three years studying.",metadata computing bsc honsnntextnnlevels study undergraduatenntypical offer ucas tariff pointsnnucas codes g sandwich e fulltimennstart dates please ask member staff start date course staff open day able tell informationnnduration three years fulltime four years placementnnstudy modes fulltime sandwichnncampus clifton campus,The typical three-year full-time or four-year course duration with a placement mode of study for the Computing BSc (Hons) program offered by this institution's Clifton Campus is either three years full-time or four years including a placement.,simple,"[{'source': 'CS_OpenDay_General.docx', 'filename': 'CS_OpenDay_General.docx'}]",True,0.5395098328590393
